TargetID,DB00284,DB06203,DB01076,DB12236,DB01200,DB08907,DB00672,DB00930,DB06292,DB09038,DB11827,DB16165,DB12412,DB01120,DB00222,DB01067,DB01251,DB01016,DB08882,DB00166,DB00678,DB12214,DB00331,DB00491,DB01252,DB00731,DB01132,DB01278,DB00912,DB00412,DB06335,DB13928,DB00641,DB01261,DB12713,DB11950,DB00839,DB01124,DB00273,DB15323,DB04876,DB04878
T51385,0.020240558,0.037649788,0.08122982,0.028745899,0.019364456,0.054548673,0.029599667,0.02578924,0.03134091,0.02990724,0.024013735,0.05452816,0.019832721,0.01858652,0.028592983,0.039554164,0.02526528,0.026215697,0.038695168,0.0693367,0.024313083,0.032772522,0.024416786,0.020887295,0.051768217,0.0814189,0.035027992,0.012421251,0.08459888,0.12817548,0.015854726,0.012153536,0.018249612,0.026137047,0.031201553,0.01291636,0.02430466,0.032946512,0.020941885,0.04119696,0.014148588,0.017163303
T06182,0.029930582,0.015126745,0.007837045,0.0058439374,0.009748791,0.0061955326,0.016739156,0.009165841,0.0067162216,0.006319034,0.006590598,0.005311855,0.021892063,0.0066730636,0.011308163,0.008335559,0.010331845,0.0070820446,0.013410186,0.0074594403,0.0064268233,0.0056963665,0.03440729,0.23269203,0.008421361,0.009090787,0.0061603272,0.7114147,0.004219855,0.0071618906,0.010748989,0.7678905,0.00652948,0.015896227,0.0051291706,0.005217889,0.009978441,0.014124253,0.012284074,0.01781981,0.008073045,0.02159627
T86364,0.026765991,0.00911529,0.0074431594,0.0071259793,0.013597615,0.004532944,0.016581777,0.007770377,0.0073727216,0.0061252546,0.005538782,0.008572977,0.01759721,0.0047461875,0.0071211234,0.006726618,0.009541636,0.004679888,0.013457492,0.0071169287,0.0061455276,0.0035603985,0.023296237,0.060351484,0.00786392,0.0063556563,0.005616966,0.6719131,0.005478479,0.006487767,0.014277689,0.77284527,0.0038796873,0.01593822,0.004569295,0.007868203,0.00880341,0.011502018,0.01485567,0.013078046,0.003572049,0.017749073
T92072,0.04902031,0.079528406,0.03422538,0.056103174,0.044954643,0.06063893,0.06885445,0.030118179,0.064164594,0.06193318,0.05211715,0.07995734,0.037668124,0.044659637,0.026847309,0.05961702,0.021271754,0.045587115,0.109670505,0.013550365,0.0585265,0.047378883,0.039712496,0.027954577,0.015751317,0.008418721,0.022914005,0.029467724,0.032135494,0.10142185,0.04718023,0.015124263,0.014997042,0.036223024,0.06839254,0.05085002,0.030859044,0.025697635,0.039643385,0.07515776,0.058016725,0.04952022
T67818,0.06942843,0.019814238,0.018774102,0.017718472,0.012641782,0.014616158,0.023526536,0.01401658,0.0154166715,0.014698064,0.018569225,0.024092682,0.03694139,0.021940999,0.025553148,0.03702698,0.01840463,0.017864682,0.031526186,0.02534842,0.01948554,0.018690497,0.03173766,0.020257585,0.010835894,0.008634695,0.0127115855,0.02449729,0.007772398,0.02534457,0.014644087,0.022433765,0.014138138,0.021479415,0.017461555,0.004928496,0.025156062,0.02324333,0.030944193,0.021153793,0.0072879363,0.03469767
T16555,0.09379079,0.014533479,0.029637186,0.02440996,0.012854156,0.031175729,0.029001802,0.011267675,0.02583798,0.029592669,0.024823757,0.02283863,0.028395765,0.025815843,0.031107327,0.032306388,0.021109793,0.017646823,0.025025804,0.027612133,0.01965177,0.02487416,0.045453336,0.037351683,0.012841252,0.012254364,0.012757049,0.028076593,0.0115157915,0.014295653,0.012294408,0.025229698,0.014780125,0.026419321,0.029062849,0.0061807474,0.031971835,0.032914236,0.07014944,0.017944407,0.011421576,0.054875307
T93515,0.05433192,0.021509424,0.024552563,0.016793199,0.021312932,0.014271258,0.033761896,0.01303258,0.014896772,0.014034275,0.017812286,0.01734124,0.03554378,0.02805168,0.02417631,0.027894845,0.019586343,0.020363387,0.03647158,0.019819334,0.014015289,0.013896864,0.022118429,0.0281487,0.007890046,0.010078145,0.014190925,0.027867679,0.010695121,0.015029233,0.016073443,0.025999255,0.010114349,0.028539067,0.016212478,0.009899605,0.031475767,0.029282726,0.032817848,0.024468906,0.012808561,0.035761487
T82083,0.05639138,0.017807087,0.026059957,0.018224403,0.01615248,0.018238183,0.026771624,0.013859201,0.01634392,0.0145901935,0.018051961,0.023178516,0.033158448,0.026681433,0.024797922,0.030758772,0.01671095,0.015357538,0.030599121,0.021906136,0.017779408,0.012055654,0.033617027,0.037276283,0.009473874,0.010987408,0.01305517,0.024516815,0.011960505,0.018562438,0.011906381,0.032068174,0.009243468,0.019557435,0.014924093,0.009870562,0.028701393,0.030827701,0.028921,0.018734034,0.008657511,0.038773604
T97613,0.044007342,0.06510793,0.041310105,0.07813415,0.043560628,0.06494051,0.39386046,0.05167494,0.082389444,0.07425638,0.08189507,0.12095531,0.03283269,0.16898237,0.24446748,0.12130295,0.113577634,0.24333921,0.044660393,0.11231039,0.0944423,0.12603025,0.11904694,0.14379862,0.08081906,0.093434855,0.2465275,0.024869338,0.11156521,0.2767586,0.03096682,0.018370578,0.05149508,0.038834974,0.09184517,0.060079463,0.25206977,0.41398785,0.06779063,0.06529653,0.05368655,0.03433139
T23499,0.029902859,0.01542907,0.009273776,0.003995191,0.015695594,0.0074184453,0.004139804,0.005487586,0.0038805238,0.0045529837,0.004596468,0.009314235,0.030078,0.006080865,0.007560945,0.0069739595,0.0058061252,0.004563384,0.027013224,0.005042344,0.0049263695,0.0051543526,0.024581805,0.015844518,0.0033410164,0.0032538963,0.004304395,0.15188803,0.010146316,0.007791485,0.012731978,0.1679577,0.0028285137,0.024664886,0.0048558176,0.013135619,0.005335343,0.0039754175,0.0070344405,0.019314408,0.006255618,0.017699165
T11072,0.039009824,0.19571033,0.03786795,0.03731958,0.42586866,0.041866925,0.07597037,0.16282025,0.043950535,0.04146134,0.053368703,0.047823414,0.07752389,0.03118881,0.041063987,0.02961294,0.036679823,0.05370178,0.112520866,0.038198214,0.042655043,0.037372068,0.057436552,0.11876567,0.021491783,0.022461828,0.05423937,0.020079542,0.03866876,0.08433557,0.07496701,0.011013468,0.021427987,0.12809278,0.04901254,0.49118292,0.035483707,0.06580671,0.0469823,0.37635404,0.06877968,0.058848727
T77913,0.042700965,0.08976684,0.025889285,0.01424495,0.08270774,0.020950262,0.09966025,0.16936299,0.016395409,0.01705255,0.0153487455,0.033486478,0.079972416,0.03313982,0.03964486,0.03713883,0.025379263,0.025221474,0.07987945,0.028500734,0.04037959,0.016577478,0.1060175,0.26946044,0.019656075,0.018759264,0.045076497,0.02806906,0.018916648,0.048109982,0.06992367,0.025190005,0.01442097,0.17010392,0.018428626,0.105540946,0.035233174,0.05352442,0.023757089,0.09467229,0.06673805,0.05433929
T55956,0.038864527,0.032130115,0.011045171,0.005010153,0.014609523,0.0037057565,0.011963423,0.016622221,0.0070884107,0.00703675,0.007609798,0.009929143,0.05206607,0.0063866256,0.005662724,0.0059357667,0.0061896043,0.0052972883,0.037935458,0.012887331,0.004731874,0.00500893,0.03791192,0.032609455,0.007199546,0.0081877895,0.00777453,0.015332247,0.009975584,0.0063890927,0.030133372,0.016617017,0.005553133,0.079802364,0.005607025,0.010852218,0.007511891,0.010243137,0.014303354,0.042135056,0.010531833,0.030058935
T22285,0.02021426,0.024252053,0.004471333,0.002796799,0.009078043,0.004898308,0.018845176,0.011412276,0.005041687,0.003435886,0.0058348943,0.012691843,0.056625374,0.008776513,0.008795248,0.008118405,0.007562132,0.00725092,0.021221653,0.012517994,0.008439353,0.0045375535,0.054656293,0.03189016,0.0074216034,0.0074682757,0.007387384,0.01997638,0.0073529687,0.0060831676,0.02935176,0.016936317,0.004773814,0.04917815,0.0045852056,0.0041455305,0.011845414,0.020238847,0.019784886,0.02820666,0.008409835,0.018876202
T76414,0.025738697,0.026323017,0.0053896625,0.006015976,0.008769435,0.0062500485,0.014455023,0.011003415,0.0075361207,0.00643629,0.007680616,0.010367688,0.050916333,0.006629583,0.0074606556,0.0065375958,0.0065097054,0.005738405,0.023021568,0.014653236,0.009622365,0.0066203913,0.057836145,0.03134072,0.010717284,0.011992404,0.005507204,0.022521518,0.009413178,0.004419407,0.03091111,0.015560025,0.0030847276,0.038377125,0.0056956373,0.007478529,0.0069901617,0.013766779,0.018524535,0.029448569,0.0068239057,0.023224685
T56588,0.027524333,0.0201324,0.011083096,0.005087373,0.008151165,0.0038062572,0.0148748355,0.011499443,0.004875984,0.0050765136,0.005635939,0.0072056847,0.03490196,0.0056892815,0.007776985,0.008208042,0.00491312,0.00387794,0.02390575,0.015347941,0.006917552,0.0036141973,0.042288803,0.024369402,0.008296447,0.009099948,0.0023793261,0.015576173,0.00825001,0.008049543,0.016219035,0.021377599,0.0028535193,0.029023997,0.0032244285,0.0058225626,0.013392275,0.016722264,0.012357679,0.023229714,0.00741727,0.026877405
T62276,0.037049964,0.03224535,0.01258821,0.010008832,0.012860127,0.009199648,0.017221179,0.02371717,0.010365032,0.010786118,0.010167874,0.013886565,0.048315816,0.0123162335,0.010403959,0.0098789055,0.009636852,0.0071907793,0.037852813,0.018711451,0.010638383,0.00708387,0.07728388,0.040302858,0.010534292,0.009419532,0.0067009837,0.02850365,0.010899098,0.012325355,0.041496534,0.023797698,0.0059456,0.042197395,0.009350534,0.015684057,0.012520414,0.018200206,0.02671211,0.035307966,0.016598528,0.035490803
T72595,0.0361902,0.014428958,0.009689461,0.0059528723,0.01008283,0.0038176733,0.011083155,0.013606602,0.006686478,0.0069854422,0.0033705966,0.011668691,0.027478322,0.008047523,0.0073785996,0.007199026,0.005820007,0.004122608,0.023101121,0.014428092,0.0064495355,0.003122605,0.04657583,0.023750369,0.010081502,0.010711637,0.0025186234,0.011372674,0.011726904,0.006273843,0.017327545,0.011783576,0.0016171667,0.027284227,0.0035885775,0.006640301,0.009490736,0.0122377705,0.014923229,0.01755381,0.007119037,0.026969666
T26500,0.044023737,0.11911062,0.026214672,0.02334344,0.06607432,0.023496486,0.23132908,0.26402158,0.02185995,0.020366266,0.02229615,0.040464155,0.08243724,0.040455792,0.030245088,0.03344056,0.025766958,0.029737776,0.07998286,0.072586976,0.046201237,0.021018919,0.4418579,0.30526447,0.023961583,0.020026686,0.044934623,0.031144869,0.02102749,0.051781286,0.08295249,0.02739535,0.019645933,0.16011584,0.022589033,0.07178714,0.03333277,0.07064954,0.051951706,0.12631477,0.0705252,0.08607181
T00890,0.029038472,0.042190604,0.039978616,0.021914015,0.016140046,0.018604312,0.32389683,0.08221543,0.024319941,0.01701444,0.023162872,0.06743744,0.03243163,0.055006653,0.03465551,0.038034536,0.020947292,0.023447307,0.043377,0.3669927,0.021925269,0.01631953,0.41286168,0.19303653,0.08406828,0.0919836,0.058054745,0.020660529,0.039856188,0.059304625,0.019157963,0.0130598685,0.019706218,0.07169539,0.023207905,0.010158898,0.06069573,0.16830161,0.0587116,0.047833934,0.014360395,0.035951596
T76198,0.025386345,0.021779526,0.34060574,0.05709488,0.027199408,0.044397604,0.016626235,0.014302159,0.038741216,0.038906697,0.03230296,0.031769793,0.015225785,0.017649231,0.019193407,0.014671748,0.015289274,0.01603098,0.021736337,0.28509712,0.045660846,0.03488494,0.024038231,0.021502487,0.37936226,0.070852,0.013335561,0.01800415,0.020356163,0.016391512,0.02719146,0.016789047,0.25467145,0.020902773,0.03505755,0.009315497,0.010055173,0.012231341,0.02178524,0.025847109,0.02286696,0.024370145
T75797,0.038591273,0.026799547,0.3504529,0.10813683,0.041086853,0.104219146,0.028356265,0.025247116,0.08442947,0.0860746,0.07979848,0.046284303,0.02302691,0.023429196,0.028665287,0.024393285,0.022097267,0.040007256,0.029921085,0.08903558,0.27870214,0.07985255,0.036835015,0.033827886,0.13159822,0.051249716,0.026181467,0.027568325,0.044087686,0.026530927,0.03526173,0.0276886,0.1853255,0.027320154,0.08007133,0.01770502,0.016305232,0.019119326,0.023345944,0.026318055,0.022065122,0.04056009
T85467,0.038804673,0.020094015,0.6124025,0.094733,0.044829067,0.09537836,0.036947478,0.021503836,0.07783246,0.075685374,0.0664741,0.06339256,0.02338251,0.033110697,0.04551322,0.043921486,0.06282278,0.057414338,0.031442482,0.39601886,0.116901875,0.088935554,0.039053723,0.02514192,0.46002737,0.18689334,0.03566773,0.016958375,0.047673963,0.030183928,0.026818119,0.020251649,0.4965347,0.026239056,0.073550396,0.0133746825,0.026637614,0.03318623,0.04012661,0.024129901,0.028033677,0.035442464
T27137,0.021266548,0.030861821,0.0069490755,0.0027033417,0.015527657,0.0015773043,0.01759714,0.0144773405,0.0059839743,0.0044386312,0.0056670485,0.013851292,0.048767094,0.008018355,0.0121975895,0.0075729527,0.0109002935,0.005336257,0.026112854,0.017085955,0.005158907,0.0022929264,0.032603707,0.027716655,0.009034994,0.013602056,0.008106837,0.018539367,0.007400283,0.006489574,0.037549246,0.017117323,0.002388947,0.045423076,0.0030241203,0.026515815,0.006233465,0.013380703,0.010842456,0.028355677,0.011839986,0.022631153
T99347,0.021989105,0.021572627,0.008431417,0.003949506,0.012400944,0.004251359,0.019964505,0.010556265,0.005946501,0.004517271,0.0070030596,0.009418944,0.047482498,0.0079548145,0.011163984,0.0066939364,0.0093978215,0.0066053667,0.019659452,0.018818423,0.004514711,0.0060225567,0.030725135,0.027775759,0.014655356,0.013587552,0.009360902,0.023404684,0.0069160187,0.00669088,0.03275723,0.020216145,0.0044747563,0.03837431,0.0048819673,0.012193878,0.009436898,0.017789697,0.013854623,0.023965213,0.008999396,0.02200184
T95302,0.03138733,0.11117147,0.015926758,0.0116275875,0.10808318,0.01417604,0.012860156,0.021792457,0.008615595,0.00974772,0.010976302,0.01457793,0.020383539,0.012051724,0.014379975,0.0144932205,0.009034956,0.014531822,0.24070817,0.013740883,0.014342674,0.009207893,0.032149367,0.020332068,0.008460315,0.005171828,0.013360696,0.307188,0.0092612235,0.016235625,0.011039296,0.20733751,0.011281666,0.016566569,0.009734716,0.015451831,0.01396162,0.019930791,0.014725434,0.031432085,0.017875763,0.021900386
T35842,0.0333596,0.023010874,0.02162461,0.01610857,0.026173528,0.01776466,0.0162165,0.022215903,0.01688619,0.016881712,0.014772995,0.02104026,0.022439655,0.016124966,0.01710911,0.017308997,0.011207366,0.01510277,0.033491824,0.020071793,0.016419124,0.012719222,0.025321737,0.020074164,0.01141642,0.010178288,0.014999256,0.040839214,0.012744864,0.017999567,0.016774748,0.035139702,0.009372163,0.02722026,0.017458446,0.009563402,0.019392869,0.026196295,0.009355699,0.024874361,0.01574937,0.01858972
T76846,0.025456486,0.055737246,0.012553826,0.011341644,0.03339615,0.01012836,0.011980546,0.024428451,0.010211851,0.009097733,0.010090482,0.014376941,0.016503861,0.00857644,0.010967476,0.009627627,0.0071801897,0.009085328,0.23057765,0.0114390645,0.011385361,0.0074977227,0.026690233,0.018601738,0.007096515,0.0054339957,0.011134598,0.2111741,0.004285552,0.017042536,0.008393307,0.06619406,0.010317232,0.019317482,0.010467677,0.015211991,0.009722047,0.010948355,0.013342572,0.019560976,0.016852247,0.024376743
T75643,0.055034943,0.012259643,0.027854411,0.012921622,0.012491313,0.01183513,0.123686224,0.006507266,0.013742792,0.012527467,0.014101247,0.019817855,0.013938167,0.008092026,0.011547357,0.0130992625,0.011532118,0.009201177,0.014759043,0.01900749,0.008840919,0.009193283,0.03205707,0.024043694,0.0136372475,0.01496071,0.008720462,0.019682521,0.010507682,0.009260131,0.015047287,0.025874177,0.010843342,0.023836125,0.009331223,0.00841747,0.01856331,0.020097446,0.015801966,0.01143535,0.006904456,0.027713925
T64765,0.05719618,0.3369227,0.032780074,0.034903888,0.07557355,0.035548843,0.048217192,0.26081127,0.034424268,0.035687085,0.032919623,0.07523481,0.25232422,0.04201505,0.025398895,0.045422554,0.022095306,0.02978199,0.11959215,0.046839464,0.051937398,0.025982821,0.25770187,0.10189437,0.020975769,0.018887961,0.03751545,0.040627826,0.033484545,0.038286515,0.17121701,0.03930593,0.027354838,0.29111,0.036223,0.28862005,0.037475523,0.0416918,0.040518437,0.33049545,0.057051852,0.06437599
T30985,0.038544785,0.30790794,0.019283209,0.019255372,0.117265075,0.02199478,0.033938028,0.3344277,0.017700981,0.018100359,0.014445396,0.028204134,0.04205526,0.01886711,0.025990678,0.0426073,0.01733018,0.02744812,0.049737908,0.03905954,0.027871173,0.016904965,0.09416403,0.26647928,0.011362156,0.011450584,0.029650705,0.02019784,0.012849438,0.04918694,0.036305014,0.009884704,0.012076885,0.056359146,0.02007037,0.23658267,0.027711628,0.04196645,0.027380371,0.1456621,0.14274439,0.21972592
T01777,0.047294557,0.06475424,0.016063541,0.01924678,0.037402716,0.020112913,0.08810817,0.12236804,0.02151303,0.018163215,0.014616435,0.03915727,0.037490904,0.027062833,0.016812466,0.013431425,0.015939282,0.020610953,0.05202974,0.04177696,0.020783868,0.02324458,0.040781006,0.060004476,0.014455018,0.018993434,0.023451408,0.01995968,0.012381084,0.03980788,0.059632316,0.015238239,0.010249321,0.07337734,0.025319979,0.04861348,0.034488745,0.06564673,0.023066504,0.15866849,0.06131876,0.061787285
T76678,0.029068882,0.0070257233,0.010811905,0.0069615343,0.005621004,0.00983831,0.013236814,0.0060383463,0.008164633,0.0066057984,0.011793952,0.007477396,0.014115554,0.015475101,0.008161445,0.009133813,0.007053343,0.008866884,0.013068961,0.008547795,0.0072429255,0.0054624574,0.06571449,0.02986872,0.0042940076,0.0049141087,0.004910944,0.008252665,0.0062115365,0.011040793,0.010971355,0.011230062,0.0061835735,0.009761837,0.0072764074,0.006071124,0.012429601,0.016108958,0.028238373,0.008616362,0.0041707675,0.046304476
T61227,0.027186146,0.0073236087,0.011167642,0.007976678,0.0048124795,0.0081607895,0.0072880127,0.006324715,0.0067649703,0.00663343,0.009132079,0.007592003,0.011654496,0.010306092,0.0054795034,0.0071509564,0.003371028,0.0053500896,0.0103418,0.006597821,0.004018223,0.0060604396,0.041295763,0.024194121,0.0047013196,0.005282786,0.0018749351,0.007135408,0.004398616,0.008626138,0.00904149,0.008008041,0.005821689,0.010181681,0.0055007352,0.0070680548,0.0073835347,0.011902112,0.021450227,0.0066489195,0.004847016,0.038457997
T78205,0.09922016,0.02016829,0.018025126,0.028920302,0.013516311,0.026602367,0.04096349,0.01193416,0.027715705,0.028514612,0.03047932,0.020703968,0.032895032,0.027605733,0.026020687,0.02809848,0.015612653,0.019603001,0.025290685,0.011472648,0.022995066,0.019055653,0.076453365,0.032331906,0.012065982,0.004094191,0.015893929,0.025302164,0.019177578,0.020340733,0.020206684,0.014992465,0.005050529,0.030914988,0.027821718,0.011548456,0.025936661,0.029559284,0.046460673,0.023957554,0.010788361,0.04241068
T92689,0.06611303,0.018457126,0.04154225,0.02831758,0.024324156,0.043508552,0.04211374,0.018332943,0.022488752,0.028067026,0.033941083,0.0281702,0.03512693,0.034472972,0.05369159,0.06279575,0.038387727,0.03161782,0.029719945,0.043839682,0.030571632,0.026187392,0.04079179,0.033185374,0.019715518,0.020910941,0.023351673,0.030154368,0.018062914,0.021788662,0.012031253,0.02758734,0.02261275,0.025638616,0.031635955,0.009306239,0.043777976,0.038891185,0.03781988,0.021003323,0.009868034,0.03807971
T02719,0.036466952,0.0270549,0.010749484,0.010986084,0.009432709,0.0057415557,0.01947689,0.029948618,0.010687421,0.009835991,0.013200905,0.015113987,0.06008134,0.011537836,0.014331806,0.010356273,0.021180457,0.010701407,0.020808492,0.027690984,0.008745106,0.008245772,0.043999292,0.048927076,0.019705871,0.026121737,0.009966263,0.03242705,0.008869558,0.009564482,0.039443847,0.029902067,0.009161323,0.057031877,0.008992265,0.0099250255,0.009762475,0.02150338,0.023766892,0.026120787,0.014858496,0.040184796
T92640,0.040326882,0.030960403,0.023829013,0.030452916,0.020885786,0.022398546,0.050146166,0.04334501,0.025564753,0.028073665,0.023741787,0.029804917,0.034328032,0.04258652,0.044431075,0.038993545,0.04397883,0.041498598,0.030263048,0.050965954,0.029084273,0.023223404,0.053118683,0.026148142,0.016114552,0.017404124,0.029972607,0.03605204,0.025276525,0.0294603,0.023900945,0.029484442,0.039157342,0.028926097,0.026802383,0.016167806,0.044563908,0.06376561,0.060247447,0.034480043,0.01753336,0.029794026
T95923,0.035773043,0.028113259,0.025285518,0.043121535,0.012975029,0.027423674,0.04426932,0.045253534,0.032818384,0.03471618,0.031366494,0.030087207,0.030765414,0.03371325,0.04472353,0.03930112,0.0440188,0.042540375,0.021205548,0.06772043,0.030574106,0.04650619,0.044254374,0.023938734,0.018627845,0.014436794,0.02691355,0.030864153,0.028469643,0.02314515,0.028082453,0.023125451,0.045041945,0.022473395,0.035439137,0.014893882,0.039468825,0.058977433,0.06734124,0.0300388,0.020084575,0.031606358
T39380,0.030901458,0.028815024,0.029104078,0.029403111,0.017842803,0.027186925,0.042665035,0.05530683,0.02601774,0.028632361,0.02124762,0.03080783,0.027043773,0.038158916,0.028568825,0.030106874,0.03087394,0.027423304,0.035531744,0.11006687,0.032543026,0.02348892,0.049307436,0.02986291,0.020937389,0.0181214,0.02396079,0.017764846,0.02469895,0.023874003,0.024286898,0.020652533,0.030216005,0.025029974,0.02545053,0.019699793,0.048892535,0.05105294,0.07553846,0.029500334,0.026719268,0.059294064
T18616,0.04233978,0.017992677,0.037233442,0.0135945445,0.016748995,0.021846445,0.02624643,0.03446445,0.018992353,0.01325795,0.01919563,0.021450914,0.02516314,0.026291963,0.029654793,0.044009645,0.02928276,0.026417987,0.026311787,0.065141514,0.01608908,0.022277648,0.037974663,0.021187978,0.031266708,0.037138965,0.027228529,0.024302963,0.01628909,0.017412009,0.01024328,0.020906134,0.014612693,0.020570774,0.01551929,0.008786136,0.03752854,0.032510463,0.04744208,0.016585737,0.011498579,0.02737586
T72267,0.03805021,0.016895948,0.030674722,0.021311007,0.011944929,0.02889808,0.057855926,0.034320407,0.02267976,0.020519873,0.021736523,0.042639624,0.023114765,0.052058868,0.19064438,0.09234062,0.030297156,0.036894478,0.020101447,0.060185507,0.032157164,0.031458817,0.0580277,0.027299527,0.024074128,0.03204704,0.05059036,0.01797153,0.01947164,0.03836357,0.014660113,0.015029288,0.025854914,0.018347006,0.024501521,0.0112665165,0.06686351,0.08158141,0.033614147,0.019104488,0.012876438,0.029393503
T82702,0.08713451,0.019342028,0.04513473,0.039509535,0.019674156,0.06578361,0.031401563,0.013609821,0.040063165,0.042589605,0.043809704,0.04287297,0.0281457,0.045756634,0.0424989,0.025205333,0.043079853,0.04162705,0.016909648,0.046096485,0.03489427,0.05264335,0.03454658,0.02005696,0.07225551,0.07232605,0.033428293,0.022984631,0.02632775,0.027869206,0.041896723,0.0200213,0.09716815,0.027009016,0.036475938,0.013640603,0.031879373,0.025934676,0.0399642,0.022202823,0.02778293,0.027254652
T13852,0.05573105,0.07457938,0.10669367,0.11594879,0.056229435,0.09778391,0.09646339,0.06340589,0.10614406,0.0956062,0.121943034,0.065231234,0.15136257,0.1894643,0.05951555,0.05845818,0.08277605,0.096846364,0.08591231,0.059764944,0.23045516,0.12384401,0.06303102,0.03363179,0.116656356,0.06192073,0.08440192,0.027664723,0.05531526,0.04623324,0.18169737,0.02684832,0.045643732,0.0949488,0.19523415,0.03826692,0.059459943,0.077727556,0.07970088,0.08373422,0.032786738,0.040223785
T42724,0.02303453,0.021512493,0.028762503,0.022284616,0.01888432,0.02052099,0.21624225,0.018881444,0.025696263,0.02301632,0.022802254,0.03150512,0.024101246,0.057094034,0.020202033,0.04438638,0.011372864,0.028015703,0.0346761,0.023379011,0.032084025,0.01534886,0.054471076,0.025212603,0.011073893,0.0130526135,0.020328134,0.017763948,0.020044114,0.023455992,0.013150756,0.017294768,0.011788975,0.023166293,0.02321492,0.0116443215,0.21751338,0.19326992,0.05898987,0.025788415,0.008128646,0.01531558
T22118,0.03542157,0.05541718,0.011942405,0.010518083,0.22206584,0.015057798,0.025156695,0.055599883,0.01261873,0.011995852,0.0112698255,0.0203664,0.02514136,0.019271117,0.018624341,0.010866206,0.012728991,0.018155502,0.0332431,0.018154232,0.016089967,0.012631154,0.031556875,0.102101535,0.0077592945,0.009860407,0.027665632,0.012203544,0.011852676,0.035443388,0.031326853,0.012446892,0.0043583587,0.0461097,0.010520299,0.05201704,0.01783358,0.025538724,0.017478235,0.16183737,0.0366285,0.060154222
T62820,0.027870497,0.02830847,0.011835052,0.008913634,0.014634591,0.0064317216,0.02155558,0.025871975,0.00975273,0.009077024,0.0072227116,0.017376248,0.04851208,0.012266616,0.014995297,0.011861247,0.016590524,0.0083092805,0.025939252,0.025729146,0.0068062167,0.008898803,0.03732967,0.03393338,0.02207988,0.022533309,0.015214987,0.03386289,0.013222738,0.011050402,0.04561818,0.027602334,0.008428319,0.03882358,0.006850712,0.012560565,0.013798524,0.020810196,0.014944267,0.030266047,0.016595937,0.030524226
T77548,0.028229969,0.021389693,0.006867148,0.0028705434,0.010290457,0.0014704709,0.006143411,0.01009126,0.0031513276,0.0019926277,0.0029228735,0.009365743,0.04237043,0.0048449524,0.0034372366,0.0018987607,0.003884849,0.0035042772,0.02479127,0.006186343,0.0047743926,0.0014847885,0.028689364,0.031290554,0.0044800867,0.004451839,0.003523723,0.016996272,0.0068001635,0.0037184472,0.024293996,0.014396072,0.0023366804,0.032929778,0.0027154202,0.008934684,0.005470508,0.006718693,0.014933137,0.025931617,0.008214207,0.028722918
T85115,0.017828846,0.027915698,0.020650377,0.01123824,0.024982471,0.021114772,0.023705253,0.013722023,0.016331311,0.015643017,0.013882004,0.024969693,0.020656144,0.02054132,0.031730693,0.05895365,0.050856765,0.03456354,0.024137165,0.0086603,0.018232485,0.013582232,0.025941867,0.012647272,0.0128406035,0.022391705,0.014627841,0.033134732,0.021341866,0.022709984,0.020558126,0.017664604,0.006912807,0.022892809,0.010977812,0.016695807,0.020526962,0.027790552,0.02269716,0.019642983,0.014175119,0.018431354
T28213,0.02613752,0.01912452,0.052944373,0.02543224,0.018432595,0.032315295,0.086168244,0.021288887,0.024063926,0.021412151,0.029911444,0.03406408,0.021934256,0.033805903,0.024543889,0.04712347,0.01890381,0.025254838,0.020509917,0.34922573,0.034336757,0.01863585,0.07432475,0.0249684,0.15041712,0.0784117,0.023775155,0.012868261,0.014904682,0.021474425,0.015918972,0.017275184,0.016334428,0.029710863,0.031304143,0.010316055,0.033456057,0.046774436,0.04851209,0.024978392,0.011702677,0.032459978
T80513,0.027228829,0.014990583,0.04824227,0.023306929,0.013862432,0.03138318,0.1533739,0.024822654,0.017897865,0.017986093,0.021738812,0.027411615,0.013189385,0.039236475,0.027599556,0.069215715,0.017065013,0.022456542,0.016085174,0.4124667,0.021576412,0.01743126,0.09461252,0.024544626,0.07145591,0.0899121,0.022890013,0.0178519,0.012395289,0.02505494,0.016665744,0.013419981,0.017591786,0.022569112,0.022473354,0.0042906026,0.03470094,0.050507586,0.050573237,0.015971435,0.007812723,0.029577697
T99954,0.031215556,0.022161936,0.46352106,0.06213821,0.03218889,0.07122296,0.01976822,0.020052027,0.04816182,0.04349452,0.041970663,0.038663294,0.021955889,0.041114766,0.036015954,0.030457934,0.029182823,0.029553914,0.022080857,0.40066433,0.06509764,0.049293064,0.031113878,0.022453995,0.52144676,0.23063993,0.018530643,0.025374895,0.02854088,0.019490067,0.034497652,0.028274601,0.24089867,0.02732712,0.038072098,0.011998288,0.02593399,0.020325648,0.032981135,0.022787921,0.021132058,0.023050085
T38529,0.021969499,0.030501,0.40224874,0.06829938,0.025265288,0.065392286,0.025303265,0.02761766,0.061972715,0.045533754,0.046597194,0.06820347,0.026155695,0.03624647,0.049911886,0.043792784,0.051927347,0.04115116,0.034179825,0.45189905,0.16610992,0.06667126,0.032977004,0.020516807,0.55775,0.24506146,0.03338718,0.014340593,0.039984725,0.030324128,0.027914083,0.016009785,0.35203612,0.042327676,0.057331257,0.013259651,0.026839845,0.027767751,0.035602953,0.035670243,0.023454972,0.02398964
